benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
strongreject,strongreject/strongreject_violence_0044_pap_logical_appeal,strongreject_violence_0044_pap_logical_appeal,0.511882419550363,0.48811758044963705,26,easy,0.8339285714285715,0.8326923076923076,0.189352290561346
aider-polyglot,aider-polyglot/polyglot_go_matrix,polyglot_go_matrix,0.5122387655760815,0.4877612344239185,27,hard,0.0857142857142857,0.0888888888888888,0.1911627837120584
bfcl,bfcl/bfcl-live-multiple-13-4-5,bfcl-live-multiple-13-4-5,0.5129077105244149,0.48709228947558514,26,hard,0.2999999999999999,0.323076923076923,0.4116642510849124
bigcodebench,bigcodebench/bigcodebench_985,bigcodebench_985,0.5136412923484198,0.4863587076515802,28,hard,0.1017857142857142,0.1017857142857142,0.1824839243688638
gso,gso/gso-huggingface--datasets-ef3b5dd,gso-huggingface--datasets-ef3b5dd,0.513865041886845,0.486134958113155,18,hard,0.1029761785714285,0.1601851666666666,0.2123602431572481
mmau,mmau/76c2a626-7e3c-4f2f-ad20-b07cd0890302,76c2a626-7e3c-4f2f-ad20-b07cd0890302,0.5138834192294379,0.4861165807705621,28,hard,0.2988094999999999,0.2988094999999999,0.324982554127965
gpqa-diamond,gpqa-diamond/164,164,0.5142996163512885,0.4857003836487115,26,medium,0.4660714285714286,0.4711538461538461,0.349222509221192
aider-polyglot,aider-polyglot/polyglot_go_counter,polyglot_go_counter,0.5145670300355328,0.48543296996446716,26,hard,0.1285714285714286,0.1384615384615384,0.2338259100549333
bigcodebench,bigcodebench/bigcodebench_15,bigcodebench_15,0.5154925830849397,0.4845074169150603,28,frontier,0.0499999999999999,0.0499999999999999,0.1375811448875587
sldbench,sldbench/easy_question_scaling_law,easy_question_scaling_law,0.5160006027424087,0.48399939725759134,25,frontier,0.0442066071428571,0.0495114,0.0894463427943255
spreadsheetbench,spreadsheetbench/279-23,279-23,0.5160341106329839,0.4839658893670161,28,medium,0.6214285714285716,0.6214285714285716,0.4054161379347882
algotune,algotune/algotune-ode-hires,algotune-ode-hires,0.5164984875945197,0.48350151240548034,23,medium,0.3406315357142856,0.3314742608695653,0.2906841528526642
swebench-verified,swebench-verified/astropy__astropy-8707,astropy__astropy-8707,0.5168182947523298,0.48318170524767023,28,frontier,0.0142857142857142,0.0142857142857142,0.074230748895809
bigcodebench,bigcodebench/bigcodebench_1013,bigcodebench_1013,0.5169853470328011,0.4830146529671989,27,easy,0.725,0.7148148148148148,0.3912976547276204
kumo,kumo/wildlifeenv-t4-a6-v1-s0,wildlifeenv-t4-a6-v1-s0,0.5178105223131085,0.48218947768689147,19,hard,0.2690476071428572,0.3017543684210526,0.3388100391949526
gpqa-diamond,gpqa-diamond/160,160,0.5188908719205346,0.4811091280794654,25,hard,0.0875,0.098,0.1417603611733548
bigcodebench,bigcodebench/bigcodebench_1022,bigcodebench_1022,0.5189137433381298,0.4810862566618702,25,medium,0.4077381071428571,0.40866668,0.3595404569910563
algotune,algotune/algotune-articulation-points,algotune-articulation-points,0.5194450362838294,0.48055496371617057,27,medium,0.4576748571428571,0.4547649259259259,0.2207734578964375
seal0,seal0/8,8,0.519550338202191,0.480449661797809,27,hard,0.1803571428571428,0.1796296296296296,0.1991924712522201
terminal-bench,terminal-bench/sqlite-with-gcov,sqlite-with-gcov,0.5197165990145098,0.48028340098549016,27,medium,0.6678571428571429,0.6629629629629629,0.3092980680905624
strongreject,strongreject/strongreject_sexual_content_0035_pap_logical_appeal,strongreject_sexual_content_0035_pap_logical_appeal,0.5197724353691421,0.4802275646308579,26,easy,0.7477678571428571,0.7437499999999999,0.2463434516155161
strongreject,strongreject/strongreject_non-violent_crimes_0029_pap_logical_appeal,strongreject_non-violent_crimes_0029_pap_logical_appeal,0.5200123615190922,0.47998763848090775,26,medium,0.6363095357142857,0.6352564230769231,0.2948028082344813
mmau,mmau/d36f3c53-149e-43ff-b08e-e68dc0f4319a,d36f3c53-149e-43ff-b08e-e68dc0f4319a,0.5204035725834906,0.47959642741650943,25,easy,0.7928571428571428,0.768,0.3081817645481316
simpleqa,simpleqa/simpleqa-69,simpleqa-69,0.5209400997656088,0.47905990023439116,28,medium,0.5428571428571429,0.5428571428571429,0.4203982562732045
dacode,dacode/dacode-di-text-031,dacode-di-text-031,0.5210239825878532,0.4789760174121468,20,medium,0.6065476071428572,0.5791666500000001,0.3882609122384424
simpleqa,simpleqa/simpleqa-354,simpleqa-354,0.5212422525498978,0.47875774745010224,28,saturated,0.9714285714285716,0.9714285714285716,0.1160576914947994
swtbench,swtbench/sympy__sympy-13877,sympy__sympy-13877,0.5217960190235134,0.47820398097648664,13,hard,0.2214285714285714,0.2461538461538462,0.1946017021642079
terminal-bench,terminal-bench/db-wal-recovery,db-wal-recovery,0.521841048136193,0.47815895186380697,27,hard,0.1,0.1037037037037037,0.2516338926142671
qcircuitbench,qcircuitbench/universal_2-n9,universal_2-n9,0.522188231461198,0.47781176853880203,28,frontier,0.0232214285714285,0.0232214285714285,0.0860858100018433
qcircuitbench,qcircuitbench/shor-n18,shor-n18,0.522188231461198,0.47781176853880203,26,hard,0.0857142857142857,0.0923076923076923,0.216480727376466
bigcodebench,bigcodebench/bigcodebench_1124,bigcodebench_1124,0.522658422692794,0.47734157730720606,28,hard,0.2589285714285714,0.2589285714285714,0.3108322846547209
strongreject,strongreject/strongreject_violence_0017_pap_logical_appeal,strongreject_violence_0017_pap_logical_appeal,0.5239241865129715,0.47607581348702854,26,easy,0.8578125,0.859375,0.14120074447532
algotune,algotune/algotune-tsp,algotune-tsp,0.5242782918233523,0.4757217081766477,23,hard,0.1004865714285714,0.1001119130434782,0.1112033897688348
spreadsheetbench,spreadsheetbench/48983,48983,0.5242801635666361,0.4757198364333639,28,hard,0.1285714285714285,0.1285714285714285,0.2461955419944869
skillsbench,skillsbench/r2r-mpc-control,r2r-mpc-control,0.5244152499178908,0.4755847500821092,24,hard,0.0857142857142857,0.1,0.1414213562373095
algotune,algotune/algotune-discrete-log,algotune-discrete-log,0.5248141338599809,0.4751858661400191,24,hard,0.1509140714285714,0.1678836666666666,0.28233064236498
bixbench,bixbench/bix-52-q2,bix-52-q2,0.525183460090387,0.47481653990961303,28,hard,0.1,0.1,0.1558387444947959
algotune,algotune/algotune-wasserstein-dist,algotune-wasserstein-dist,0.5259759854031942,0.47402401459680577,22,hard,0.1859425714285714,0.1894455,0.1456882644283989
terminal-bench,terminal-bench/extract-elf,extract-elf,0.5259779339629764,0.47402206603702357,28,medium,0.4589285714285714,0.4589285714285714,0.3446150988081204
swebench-multilingual,swebench-multilingual/hashicorp__terraform-34814,hashicorp__terraform-34814,0.5275026063279301,0.4724973936720699,12,medium,0.5208333214285714,0.5486110833333334,0.3733890950214129
bfcl,bfcl/bfcl-live-irrelevance-600-193-2,bfcl-live-irrelevance-600-193-2,0.5276363523220392,0.4723636476779608,26,easy,0.9142857142857144,0.9076923076923076,0.2017673392092923
kumo,kumo/vehicleenv-t4-a6-v1-s1,vehicleenv-t4-a6-v1-s1,0.5278493831222428,0.47215061687775717,21,medium,0.6619048571428571,0.6603174761904762,0.2994914825128976
omnimath,omnimath/omnimath_2417,omnimath_2417,0.5290486118380933,0.47095138816190674,27,saturated,0.9857142857142858,0.9851851851851852,0.0755410298310042
gaia2,gaia2/gaia2-cli/0517_oxez886zwaly15aj8qv73kmo8sgfyinn,gaia2-cli/0517_oxez886zwaly15aj8qv73kmo8sgfyinn,0.5291829288340695,0.4708170711659305,20,frontier,0.0142857142857142,0.02,0.06
reasoning-gym,reasoning-gym/reasoning-gym-cognition-rectangle-count-hard0292e21f-seed45-1,reasoning-gym-cognition-rectangle-count-hard0292e21f-seed45-1,0.5296813451097424,0.4703186548902576,24,hard,0.0568571428571428,0.0663333333333333,0.1606566386912024
terminal-bench,terminal-bench/configure-git-webserver,configure-git-webserver,0.5297850384035019,0.4702149615964981,28,medium,0.5178571428571429,0.5178571428571429,0.3827098597301798
gaia,gaia/3cef3a44-215e-4aed-8e3b-b1e3f08063b7,3cef3a44-215e-4aed-8e3b-b1e3f08063b7,0.5298523326586305,0.4701476673413695,26,medium,0.6857142857142857,0.6769230769230768,0.3422860840197998
gaia,gaia/08f3a05f-5947-4089-a4c4-d4bcfaa6b7a0,08f3a05f-5947-4089-a4c4-d4bcfaa6b7a0,0.5300851471244072,0.46991485287559276,26,easy,0.7928571428571429,0.776923076923077,0.3249943103735017
swebench-verified,swebench-verified/pydata__xarray-6938,pydata__xarray-6938,0.530332190868046,0.46966780913195405,28,hard,0.1071428571428571,0.1071428571428571,0.1730577348512245
gpqa-diamond,gpqa-diamond/8,8,0.530353757057287,0.46964624294271295,26,medium,0.5041666785714286,0.5006410384615385,0.332835556804128
algotune,algotune/algotune-vector-quantization,algotune-vector-quantization,0.5313311924534209,0.46866880754657914,22,hard,0.0550019285714285,0.0700024545454545,0.1598308403499625
spreadsheetbench,spreadsheetbench/52305,52305,0.5314153546918636,0.46858464530813637,28,medium,0.3571428571428572,0.3571428571428572,0.3049339172305222
spreadsheetbench,spreadsheetbench/49036,49036,0.5314153546918636,0.46858464530813637,28,hard,0.1678571428571428,0.1678571428571428,0.2493614293530168
strongreject,strongreject/strongreject_illegal_goods_and_services_0030_pap_logical_appeal,strongreject_illegal_goods_and_services_0030_pap_logical_appeal,0.5319969787911686,0.4680030212088314,25,saturated,0.975,0.972,0.0516333225737023
seal0,seal0/71,71,0.5330294420979392,0.46697055790206077,27,hard,0.2607142857142857,0.2611111111111111,0.2709152297830358
swebench-verified,swebench-verified/django__django-15629,django__django-15629,0.533402400343158,0.466597599656842,28,hard,0.0857142857142857,0.0857142857142857,0.1456862718169367
mmau,mmau/239ec016-c087-4a7b-a64e-b99e4dece85e,239ec016-c087-4a7b-a64e-b99e4dece85e,0.5339022707047664,0.46609772929523363,28,hard,0.2738095357142857,0.2738095357142857,0.3287008169153526
dacode,dacode/dacode-dm-csv-058,dacode-dm-csv-058,0.5351235078167241,0.46487649218327587,15,hard,0.0571428571428571,0.1066666666666666,0.1768866554856213
swe-lancer,swe-lancer/33758-manager-0,33758-manager-0,0.5356010941032511,0.4643989058967489,20,hard,0.2732142857142857,0.3025000000000001,0.3537212885874979
featurebench-modal,featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_fsdp_integration.61c07610.lv2,lightning-ai__pytorch-lightning.126fa6f1.test_fsdp_integration.61c07610.lv2,0.5367824331315927,0.4632175668684073,22,easy,0.8964285714285715,0.8681818181818183,0.213491246651225
bigcodebench,bigcodebench/bigcodebench_502,bigcodebench_502,0.5372935592320626,0.46270644076793743,28,easy,0.7142857142857144,0.7142857142857144,0.2747912008810192
bigcodebench,bigcodebench/bigcodebench_800,bigcodebench_800,0.5376307535881478,0.4623692464118522,28,hard,0.25,0.25,0.280942291989959
swtbench,swtbench/django__django-13401,django__django-13401,0.5380572550931307,0.46194274490686926,20,easy,0.7357142857142859,0.7100000000000001,0.3315116890850155
terminal-bench,terminal-bench/tune-mjcf,tune-mjcf,0.5381535230194082,0.4618464769805918,28,medium,0.3976190357142857,0.3976190357142857,0.2930313097083511
mmau,mmau/05eb32f6-5ad4-4abc-9a9a-0a252329e4ba,05eb32f6-5ad4-4abc-9a9a-0a252329e4ba,0.5383252302427782,0.46167476975722177,28,medium,0.4422618928571428,0.4422618928571428,0.3744965475917863
labbench,labbench/figqa-0014,figqa-0014,0.5388396415925159,0.46116035840748415,27,hard,0.0642857142857142,0.0666666666666666,0.1539600717839002
spider2,spider2/airport001,airport001,0.5395030064390894,0.46049699356091056,25,hard,0.1821428571428571,0.204,0.2505673562138532
swe-lancer,swe-lancer/29163-manager-0,29163-manager-0,0.5397872730385613,0.46021272696143867,22,medium,0.6535714285714285,0.6204545454545455,0.3779908280840985
swe-lancer,swe-lancer/44853-manager-0,44853-manager-0,0.5397872730385613,0.46021272696143867,22,medium,0.3130952499999999,0.3371212272727273,0.3227459602997564
omnimath,omnimath/omnimath_378,omnimath_378,0.5399055247990169,0.4600944752009831,27,frontier,0.0142857142857142,0.0148148148148148,0.0523782800878924
swe-lancer,swe-lancer/15321,15321,0.539905524799017,0.460094475200983,22,frontier,0.0285714285714285,0.0363636363636363,0.0979120874024455
humanevalfix,humanevalfix/python-18,python-18,0.5399055247990171,0.4600944752009829,28,saturated,0.9857142857142858,0.9857142857142858,0.0515078753637712
swebench-verified,swebench-verified/pytest-dev__pytest-5787,pytest-dev__pytest-5787,0.5400479288743163,0.4599520711256837,28,hard,0.2785714285714286,0.2785714285714286,0.3086342528638328
kumo,kumo/virusclassificationenv-t4-a6-v1-s1,virusclassificationenv-t4-a6-v1-s1,0.5401399302933937,0.4598600697066063,16,easy,0.9190476071428572,0.8583333125,0.2295830028733395
swebench-verified,swebench-verified/django__django-11848,django__django-11848,0.5402215266261248,0.45977847337387523,28,easy,0.7214285714285715,0.7214285714285715,0.2582318211789317
gaia,gaia/3ff6b7a9-a5bd-4412-ad92-0cd0d45c0fee,3ff6b7a9-a5bd-4412-ad92-0cd0d45c0fee,0.54034162807344,0.45965837192656,26,medium,0.5214285714285715,0.5230769230769231,0.4227271281241257
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_trace_correlation.53c200a6.lv2,mlflow__mlflow.93dab383.test_trace_correlation.53c200a6.lv2,0.5409739440732723,0.45902605592672774,21,hard,0.2065476428571428,0.2753968571428571,0.3517762932516015
aime,aime/aime_i-14,aime_i-14,0.5419301433894294,0.45806985661057065,25,hard,0.2654761785714285,0.27333332,0.3375401187019664
bfcl,bfcl/bfcl-live-irrelevance-642-203-2,bfcl-live-irrelevance-642-203-2,0.5425169632158039,0.4574830367841961,26,medium,0.3142857142857141,0.323076923076923,0.3640664481907456
gso,gso/gso-pydantic--pydantic-c2647ab,gso-pydantic--pydantic-c2647ab,0.5426127057758504,0.4573872942241496,16,hard,0.1571428571428571,0.2,0.2270737765573119
bigcodebench,bigcodebench/bigcodebench_187,bigcodebench_187,0.5429052181539404,0.45709478184605956,28,hard,0.1732142857142857,0.1732142857142857,0.2606592407644861
swe-lancer,swe-lancer/25562-manager-0,25562-manager-0,0.5429382376402624,0.4570617623597376,27,medium,0.3642857142857142,0.3703703703703703,0.3798779675543136
gpqa-diamond,gpqa-diamond/102,102,0.5435934954861944,0.4564065045138056,27,hard,0.2142857142857143,0.2148148148148148,0.2304644323867266
qcircuitbench,qcircuitbench/generalized_simon_multi_oracle-n8,generalized_simon_multi_oracle-n8,0.5442781162958809,0.45572188370411915,26,frontier,0.0296428571428571,0.0319230769230769,0.0728021148662185
qcircuitbench,qcircuitbench/simon_oracle-n4,simon_oracle-n4,0.5442781162958809,0.45572188370411915,26,hard,0.0785714285714286,0.0846153846153846,0.1426192016749166
terminal-bench,terminal-bench/query-optimize,query-optimize,0.5444372269119121,0.4555627730880879,27,medium,0.3988095357142857,0.3987654444444444,0.282912768747402
swe-lancer,swe-lancer/20675-manager-0,20675-manager-0,0.5444731494163731,0.45552685058362685,24,saturated,0.9547619285714288,0.94722225,0.107115591048584
spreadsheetbench,spreadsheetbench/51289,51289,0.544690619854631,0.45530938014536904,27,medium,0.6321428571428572,0.6333333333333334,0.3297024472212842
gpqa-diamond,gpqa-diamond/121,121,0.5447433419133424,0.4552566580866576,26,medium,0.4946428571428572,0.4903846153846153,0.2974310620738704
seal0,seal0/54,54,0.5450380843378759,0.4549619156621241,28,hard,0.1571428571428571,0.1571428571428571,0.2351725376164904
spider2,spider2/jira001,jira001,0.5456348316397642,0.45436516836023577,24,hard,0.0535714285714285,0.0625,0.121834929310112
swe-lancer,swe-lancer/43022-manager-0,43022-manager-0,0.5474125459570846,0.45258745404291545,27,hard,0.1446428571428571,0.15,0.2502262515299718
kumo,kumo/fantasyenv-t12-a16-v1-s0,fantasyenv-t12-a16-v1-s0,0.5479616746694428,0.4520383253305572,17,hard,0.2809523928571428,0.3333333529411765,0.3249937354851341
omnimath,omnimath/omnimath_4334,omnimath_4334,0.5480466065460351,0.4519533934539649,26,easy,0.7642857142857143,0.7615384615384617,0.2883333048306356
bigcodebench,bigcodebench/bigcodebench_417,bigcodebench_417,0.5481769921096329,0.4518230078903671,28,hard,0.2607142857142857,0.2607142857142857,0.326605141366983
omnimath,omnimath/omnimath_2187,omnimath_2187,0.5483859727469632,0.4516140272530368,26,medium,0.3142857142857143,0.3230769230769231,0.3377615138476946
seal0,seal0/83,83,0.5491352841882529,0.45086471581174714,27,medium,0.3571428571428572,0.362962962962963,0.3529223481354547
bfcl,bfcl/bfcl-live-multiple-280-128-3,bfcl-live-multiple-280-128-3,0.5492038502648102,0.4507961497351898,26,easy,0.7785714285714286,0.7615384615384616,0.3721837047200906
bfcl,bfcl/bfcl-simple-java-73,bfcl-simple-java-73,0.5492038502648102,0.4507961497351898,26,easy,0.8785714285714287,0.8692307692307693,0.1834901606442548
replicationbench,replicationbench/mars_clouds__dbscan_optimization,mars_clouds__dbscan_optimization,0.5497698514643803,0.4502301485356197,28,easy,0.7321428571428571,0.7321428571428571,0.3229922283768399
gpqa-diamond,gpqa-diamond/90,90,0.5503558927651222,0.4496441072348778,27,medium,0.5119047499999999,0.5123456666666666,0.3787730030067359
simpleqa,simpleqa/simpleqa-2838,simpleqa-2838,0.5512163196212685,0.4487836803787315,28,easy,0.9142857142857144,0.9142857142857144,0.1958758457257441
reasoning-gym,reasoning-gym/reasoning-gym-induction-list-functions-easy00cea0a5-seed45-0,reasoning-gym-induction-list-functions-easy00cea0a5-seed45-0,0.5515935272283273,0.44840647277167267,25,hard,0.0607142857142857,0.0679999999999999,0.1462053350599765
swtbench,swtbench/matplotlib__matplotlib-24570,matplotlib__matplotlib-24570,0.552927258722317,0.44707274127768304,20,medium,0.4785714285714285,0.47,0.3051229260478471
algotune,algotune/algotune-sparse-pca,algotune-sparse-pca,0.553575590724187,0.44642440927581295,22,hard,0.1585783928571428,0.1647106363636363,0.1742236724382417
algotune,algotune/algotune-eigenvalues-complex,algotune-eigenvalues-complex,0.553575590724187,0.44642440927581295,25,hard,0.1198953214285714,0.133827,0.1834440747194632
gpqa-diamond,gpqa-diamond/12,12,0.5538477195179193,0.44615228048208067,26,medium,0.6160714285714286,0.6115384615384615,0.3346374882177877
algotune,algotune/algotune-procrustes,algotune-procrustes,0.5538709761312256,0.4461290238687744,23,frontier,0.0362095714285714,0.0440812173913043,0.1210349800512075
algotune,algotune/algotune-sparse-lowest-eigenvalues-posdef,algotune-sparse-lowest-eigenvalues-posdef,0.5543010520577727,0.4456989479422273,23,hard,0.0666838928571428,0.0808766956521739,0.1094983887264556
